Day,Combined Graduate Level Examination: (India),NDA Exam: (India),REET: (India),CSIR UGC NET: (India),UGC NET: (India)
2021-05-24,6.435357871771413,3.4838578771755793,1.7863291139240507,15.365853658536587,5.620800136096856
2021-05-25,6.234252938278557,3.6887906934800254,0.0,0.0,4.014857240069182
2021-05-26,6.636462805264269,3.6887906934800254,0.0,0.0,4.416342964076101
2021-05-27,5.027623337321416,5.123320407611146,0.0,0.0,3.814114378065723
2021-05-28,5.832043071292843,3.2789250608711336,0.0,0.0,4.61708582607956
2021-05-29,5.42983320430713,4.918387591306701,0.0,0.0,3.412628654058805
2021-05-30,5.630938137799986,3.4838578771755793,0.0,0.0,2.2081714820380505
2021-05-31,6.0331480047857,2.8690594282622417,0.0,0.0,3.211885792055346
2021-06-01,6.0331480047857,3.6887906934800254,0.0,0.0,4.215600102072641
2021-06-02,5.2287282708142735,4.918387591306701,0.0,0.0,4.014857240069182
2021-06-03,8.647512140192836,4.3035891423933625,0.0,15.365853658536587,3.211885792055346
2021-06-04,6.435357871771413,3.893723509784471,2.2967088607594937,0.0,3.814114378065723
2021-06-05,6.636462805264269,7.5825142032644965,1.7863291139240507,0.0,3.814114378065723
2021-06-06,5.42983320430713,3.4838578771755793,0.0,0.0,4.014857240069182
2021-06-07,5.630938137799986,6.557850121742267,0.0,0.0,3.211885792055346
2021-06-08,6.636462805264269,5.738118856524483,0.0,0.0,4.215600102072641
2021-06-09,7.440882539235696,6.762782938046713,2.5518987341772155,0.0,3.814114378065723
2021-06-10,8.245302273207123,7.992379835873388,3.31746835443038,0.0,3.211885792055346
2021-06-11,6.234252938278557,6.9677157543511585,2.0415189873417723,0.0,4.014857240069182
2021-06-12,6.234252938278557,7.377581386960051,3.062278481012658,0.0,4.215600102072641
2021-06-13,7.038672672249983,6.9677157543511585,2.807088607594937,0.0,4.215600102072641
2021-06-14,7.84309240622141,9.221976733700064,3.5726582278481014,0.0,3.613371516062264
2021-06-15,7.23977760574284,6.557850121742267,3.31746835443038,0.0,4.817828688083019
2021-06-16,7.84309240622141,7.787447019568942,4.593417721518987,0.0,4.014857240069182
2021-06-17,7.23977760574284,6.9677157543511585,3.827848101265823,0.0,4.817828688083019
2021-06-18,5.832043071292843,7.172648570655604,3.31746835443038,0.0,4.61708582607956
2021-06-19,7.038672672249983,4.713454775002255,1.7863291139240507,0.0,4.215600102072641
2021-06-20,6.234252938278557,4.918387591306701,2.0415189873417723,0.0,4.215600102072641
2021-06-21,6.636462805264269,6.557850121742267,2.2967088607594937,0.0,3.613371516062264
2021-06-22,6.8375677387571265,6.762782938046713,2.2967088607594937,0.0,4.817828688083019
2021-06-23,7.440882539235696,8.197312652177834,1.531139240506329,0.0,3.814114378065723
2021-06-24,7.038672672249983,7.172648570655604,1.531139240506329,0.0,4.215600102072641
2021-06-25,7.23977760574284,6.352917305437821,0.0,13.170731707317074,4.014857240069182
2021-06-26,7.038672672249983,6.762782938046713,0.0,0.0,4.014857240069182
2021-06-27,7.440882539235696,6.147984489133376,0.0,0.0,4.215600102072641
2021-06-28,8.044197339714266,6.147984489133376,0.0,0.0,4.416342964076101
2021-06-29,9.451931874164263,7.5825142032644965,0.0,0.0,3.613371516062264
2021-06-30,8.848617073685693,9.221976733700064,0.0,0.0,3.211885792055346
2021-07-01,9.451931874164263,5.533186040220038,1.531139240506329,0.0,4.014857240069182
2021-07-02,10.25635160813569,4.713454775002255,0.0,0.0,3.814114378065723
2021-07-03,9.04972200717855,5.328253223915592,0.0,0.0,4.61708582607956
2021-07-04,7.440882539235696,5.328253223915592,0.0,0.0,3.814114378065723
2021-07-05,7.641987472728553,4.3035891423933625,1.531139240506329,0.0,4.61708582607956
2021-07-06,9.16435534807085,6.861744966442952,0.0,0.0,5.145758886590182
2021-07-07,6.109570232047234,4.5744966442953015,0.0,0.0,3.293285687417717
2021-07-08,7.738788960593163,4.5744966442953015,1.3376792698826596,0.0,3.704946398344932
2021-07-09,10.99722641768502,4.990359975594874,0.0,0.0,4.939928531126576
2021-07-10,10.182617053412056,5.406223306894447,1.3376792698826596,0.0,4.116607109272146
2021-07-11,7.738788960593163,4.158633312995729,0.0,0.0,4.116607109272146
2021-07-12,6.924179596320198,6.237949969493593,0.0,0.0,4.5282678201993605
2021-07-13,8.146093642729644,4.990359975594874,0.0,0.0,4.5282678201993605
2021-07-14,8.553398324866127,4.158633312995729,0.0,0.0,4.5282678201993605
2021-07-15,9.775312371275573,5.82208663819402,0.0,0.0,3.293285687417717
2021-07-16,10.589921735548538,4.990359975594874,1.3376792698826596,0.0,5.763249952981004
2021-07-17,11.404531099821503,4.5744966442953015,0.0,7.105263157894736,3.704946398344932
2021-07-18,9.775312371275573,5.406223306894447,0.0,0.0,3.704946398344932
2021-07-19,8.553398324866127,4.990359975594874,0.0,0.0,5.35158924205379
2021-07-20,7.3314842784566805,3.326906650396583,0.0,0.0,4.939928531126576
2021-07-21,7.738788960593163,3.326906650396583,0.0,0.0,4.116607109272146
2021-07-22,6.516874914183716,4.5744966442953015,0.0,0.0,4.939928531126576
2021-07-23,8.146093642729644,4.990359975594874,0.0,7.105263157894736,4.116607109272146
2021-07-24,7.3314842784566805,4.158633312995729,1.3376792698826596,0.0,4.5282678201993605
2021-07-25,8.146093642729644,4.158633312995729,0.0,0.0,3.704946398344932
2021-07-26,8.146093642729644,4.158633312995729,0.0,0.0,4.5282678201993605
2021-07-27,6.924179596320198,4.5744966442953015,1.7835723598435462,0.0,3.293285687417717
2021-07-28,7.738788960593163,3.326906650396583,1.3376792698826596,0.0,4.5282678201993605
2021-07-29,8.553398324866127,3.326906650396583,1.3376792698826596,0.0,4.116607109272146
2021-07-30,8.146093642729644,3.742769981696156,0.0,0.0,4.116607109272146
2021-07-31,8.553398324866127,4.158633312995729,1.3376792698826596,0.0,4.116607109272146
2021-08-01,10.182617053412056,3.742769981696156,1.7835723598435462,0.0,4.5282678201993605
2021-08-02,9.775312371275573,3.742769981696156,0.0,0.0,4.5282678201993605
2021-08-03,8.960703007002609,2.91104331909701,0.0,0.0,4.939928531126576
2021-08-04,10.99722641768502,3.326906650396583,1.3376792698826596,0.0,3.704946398344932
2021-08-05,9.775312371275573,2.91104331909701,0.0,0.0,4.939928531126576
2021-08-06,12.219140464094467,3.326906650396583,0.0,0.0,2.881624976490502
2021-08-07,9.775312371275573,4.5744966442953015,0.0,0.0,4.116607109272146
2021-08-08,10.589921735548538,3.742769981696156,0.0,0.0,4.116607109272146
2021-08-09,11.811835781957985,4.158633312995729,1.3376792698826596,0.0,5.35158924205379
2021-08-10,14.255663874776879,3.742769981696156,1.7835723598435462,0.0,4.939928531126576
2021-08-11,13.441054510503914,3.742769981696156,0.0,0.0,4.939928531126576
2021-08-12,15.070273239049843,3.326906650396583,0.0,0.0,7.409892796689864
2021-08-13,22.809062199643005,3.326906650396583,1.3376792698826596,0.0,4.939928531126576
2021-08-14,18.736015378278182,3.742769981696156,0.0,0.0,4.5282678201993605
2021-08-15,13.033749828367432,3.326906650396583,0.0,0.0,4.116607109272146
2021-08-16,21.99445283537004,3.742769981696156,0.0,0.0,4.939928531126576
2021-08-17,17.921406014005218,3.742769981696156,1.3376792698826596,0.0,5.35158924205379
2021-08-18,16.29218728545929,5.406223306894447,1.7835723598435462,0.0,5.35158924205379
2021-08-19,13.848359192640396,7.0696766320927384,0.0,9.473684210526315,5.763249952981004
2021-08-20,12.62644514623095,5.82208663819402,0.0,0.0,4.939928531126576
2021-08-21,10.182617053412056,4.990359975594874,0.0,0.0,4.939928531126576
2021-08-22,9.368007689139091,3.742769981696156,0.0,0.0,4.116607109272146
2021-08-23,13.033749828367432,4.158633312995729,0.0,0.0,5.35158924205379
2021-08-24,10.589921735548538,4.158633312995729,1.3376792698826596,0.0,5.763249952981004
2021-08-25,10.99722641768502,4.158633312995729,0.0,0.0,5.763249952981004
2021-08-26,8.146093642729644,2.495179987797437,2.2294654498044326,0.0,5.763249952981004
2021-08-27,8.553398324866127,4.158633312995729,1.3376792698826596,0.0,5.35158924205379
2021-08-28,9.368007689139091,4.158633312995729,0.0,0.0,6.17491066390822
2021-08-29,10.182617053412056,3.326906650396583,1.7835723598435462,0.0,5.35158924205379
2021-08-30,8.553398324866127,4.5744966442953015,1.3376792698826596,0.0,4.5282678201993605
2021-08-31,9.368007689139091,4.990359975594874,0.0,0.0,7.409892796689864
2021-09-01,10.589921735548538,4.158633312995729,2.6753585397653192,0.0,7.821553507617078
2021-09-02,13.441054510503914,4.158633312995729,4.013037809647979,0.0,6.586571374835434
2021-09-03,12.219140464094467,3.742769981696156,2.6753585397653192,0.0,7.821553507617078
2021-09-04,9.775312371275573,4.158633312995729,3.5671447196870925,7.105263157894736,5.35158924205379
2021-09-05,8.146093642729644,3.742769981696156,2.6753585397653192,0.0,5.35158924205379
2021-09-06,8.960703007002609,5.82208663819402,3.121251629726206,0.0,8.644874929471507
2021-09-07,8.553398324866127,5.406223306894447,3.121251629726206,0.0,6.998232085762648
2021-09-08,8.146093642729644,5.406223306894447,2.6753585397653192,0.0,6.998232085762648
2021-09-09,7.3314842784566805,4.990359975594874,1.7835723598435462,0.0,6.17491066390822
2021-09-10,5.702265549910751,4.158633312995729,3.5671447196870925,0.0,8.233214218544292
2021-09-11,6.516874914183716,4.990359975594874,3.121251629726206,0.0,7.409892796689864
2021-09-12,6.516874914183716,4.990359975594874,2.6753585397653192,0.0,7.409892796689864
2021-09-13,7.738788960593163,4.5744966442953015,2.6753585397653192,0.0,6.998232085762648
2021-09-14,6.516874914183716,5.406223306894447,2.2294654498044326,0.0,7.821553507617078
2021-09-15,9.368007689139091,4.990359975594874,3.5671447196870925,0.0,6.998232085762648
2021-09-16,7.3314842784566805,4.990359975594874,6.688396349413298,0.0,6.586571374835434
2021-09-17,8.553398324866127,4.5744966442953015,9.809647979139504,0.0,6.586571374835434
2021-09-18,7.738788960593163,5.82208663819402,6.242503259452412,0.0,6.586571374835434
2021-09-19,5.294960867774269,4.158633312995729,3.5671447196870925,0.0,7.409892796689864
2021-09-20,6.924179596320198,4.5744966442953015,2.6753585397653192,0.0,5.763249952981004
2021-09-21,4.480351503501304,7.0696766320927384,2.6753585397653192,0.0,9.056535640398721
2021-09-22,4.887656185637787,5.82208663819402,3.121251629726206,0.0,8.233214218544292
2021-09-23,4.073046821364822,6.653813300793166,4.904823989569752,0.0,9.468196351325936
2021-09-24,4.073046821364822,5.82208663819402,5.796610169491525,0.0,7.409892796689864
2021-09-25,4.887656185637787,10.396583282489322,8.026075619295957,0.0,8.644874929471507
2021-09-26,4.887656185637787,7.901403294691884,17.389830508474574,0.0,8.233214218544292
2021-09-27,5.702265549910751,9.148993288590603,21.402868318122554,0.0,8.644874929471507
2021-09-28,5.702265549910751,8.317266625991458,11.59322033898305,0.0,7.821553507617078
2021-09-29,5.294960867774269,8.73312995729103,8.026075619295957,0.0,9.468196351325936
2021-09-30,4.480351503501304,9.564856619890175,6.688396349413298,0.0,10.291517773180365
2021-10-01,4.887656185637787,8.317266625991458,7.134289439374185,0.0,11.526499905962009
2021-10-02,4.887656185637787,9.148993288590603,5.796610169491525,0.0,6.998232085762648
2021-10-03,4.480351503501304,6.653813300793166,3.5671447196870925,0.0,7.409892796689864
2021-10-04,6.109570232047234,7.0696766320927384,3.5671447196870925,0.0,9.468196351325936
2021-10-05,5.702265549910751,8.73312995729103,4.013037809647979,0.0,7.409892796689864
2021-10-06,5.294960867774269,7.901403294691884,3.5671447196870925,0.0,6.998232085762648
2021-10-07,4.887656185637787,9.564856619890175,2.6753585397653192,0.0,8.644874929471507
2021-10-08,3.258437457091858,9.564856619890175,1.7835723598435462,0.0,8.233214218544292
2021-10-09,4.480351503501304,7.0696766320927384,2.6753585397653192,0.0,7.409892796689864
2021-10-10,2.4438280928188933,4.990359975594874,2.6753585397653192,0.0,6.17491066390822
2021-10-11,5.702265549910751,7.0696766320927384,2.6753585397653192,7.105263157894736,5.763249952981004
2021-10-12,3.258437457091858,5.82208663819402,4.904823989569752,0.0,6.17491066390822
2021-10-13,5.702265549910751,6.653813300793166,4.458930899608865,0.0,6.17491066390822
2021-10-14,4.887656185637787,6.653813300793166,4.013037809647979,0.0,4.939928531126576
2021-10-15,4.073046821364822,7.0696766320927384,4.013037809647979,0.0,5.35158924205379
2021-10-16,6.924179596320198,6.653813300793166,5.3507170795306385,7.105263157894736,6.17491066390822
2021-10-17,7.3314842784566805,7.485539963392312,4.013037809647979,0.0,6.17491066390822
2021-10-18,6.516874914183716,6.237949969493593,4.458930899608865,0.0,6.17491066390822
2021-10-19,6.109570232047234,5.82208663819402,4.904823989569752,7.105263157894736,5.35158924205379
2021-10-20,6.516874914183716,7.0696766320927384,4.458930899608865,0.0,6.586571374835434
2021-10-21,6.924179596320198,5.82208663819402,4.904823989569752,0.0,5.763249952981004
2021-10-22,6.516874914183716,6.653813300793166,2.6753585397653192,7.105263157894736,4.939928531126576
2021-10-23,5.702265549910751,6.653813300793166,1.7835723598435462,0.0,5.763249952981004
2021-10-24,4.887656185637787,6.653813300793166,5.796610169491525,0.0,4.939928531126576
2021-10-25,8.146093642729644,6.653813300793166,6.688396349413298,0.0,6.17491066390822
2021-10-26,6.516874914183716,5.82208663819402,6.688396349413298,0.0,6.17491066390822
2021-10-27,6.924179596320198,7.901403294691884,4.458930899608865,0.0,6.998232085762648
2021-10-28,7.3314842784566805,7.485539963392312,5.3507170795306385,0.0,5.763249952981004
2021-10-29,6.924179596320198,7.901403294691884,4.458930899608865,0.0,6.17491066390822
2021-10-30,6.924179596320198,7.485539963392312,4.458930899608865,0.0,5.763249952981004
2021-10-31,6.109570232047234,7.485539963392312,4.013037809647979,0.0,5.35158924205379
2021-11-01,6.109570232047234,6.653813300793166,4.458930899608865,0.0,6.17491066390822
2021-11-02,6.109570232047234,9.564856619890175,44.589308996088654,0.0,6.586571374835434
2021-11-03,3.6657421392283402,7.0696766320927384,42.359843546284225,7.105263157894736,4.939928531126576
2021-11-04,3.258437457091858,4.5744966442953015,12.485006518904823,0.0,4.116607109272146
2021-11-05,5.294960867774269,6.653813300793166,4.904823989569752,7.105263157894736,4.939928531126576
2021-11-06,5.702265549910751,6.653813300793166,6.242503259452412,0.0,5.35158924205379
2021-11-07,6.109570232047234,8.317266625991458,6.688396349413298,0.0,6.998232085762648
2021-11-08,5.294960867774269,10.396583282489322,5.3507170795306385,0.0,7.821553507617078
2021-11-09,7.738788960593163,10.396583282489322,4.904823989569752,7.105263157894736,8.644874929471507
2021-11-10,7.3314842784566805,9.148993288590603,5.796610169491525,0.0,7.409892796689864
2021-11-11,6.924179596320198,9.148993288590603,5.3507170795306385,0.0,8.233214218544292
2021-11-12,6.109570232047234,14.139353264185477,5.3507170795306385,0.0,8.233214218544292
2021-11-13,6.516874914183716,14.139353264185477,4.013037809647979,0.0,8.233214218544292
2021-11-14,6.109570232047234,10.396583282489322,4.013037809647979,0.0,6.17491066390822
2021-11-15,7.3314842784566805,9.148993288590603,4.904823989569752,0.0,9.468196351325936
2021-11-16,8.146093642729644,8.317266625991458,4.458930899608865,0.0,8.644874929471507
2021-11-17,6.516874914183716,4.5744966442953015,4.904823989569752,0.0,8.233214218544292
2021-11-18,5.294960867774269,3.742769981696156,4.904823989569752,0.0,8.233214218544292
2021-11-19,7.3314842784566805,3.326906650396583,4.013037809647979,0.0,9.056535640398721
2021-11-20,6.516874914183716,4.5744966442953015,4.013037809647979,0.0,9.879857062253151
2021-11-21,6.109570232047234,3.742769981696156,4.013037809647979,0.0,7.821553507617078
2021-11-22,6.516874914183716,3.326906650396583,5.796610169491525,0.0,8.233214218544292
2021-11-23,7.738788960593163,2.91104331909701,6.688396349413298,0.0,9.056535640398721
2021-11-24,6.516874914183716,3.326906650396583,5.796610169491525,0.0,7.821553507617078
2021-11-25,5.702265549910751,2.91104331909701,7.134289439374185,0.0,9.056535640398721
2021-11-26,8.960703007002609,4.158633312995729,4.904823989569752,0.0,7.821553507617078
2021-11-27,7.3314842784566805,3.326906650396583,4.013037809647979,0.0,6.586571374835434
2021-11-28,6.516874914183716,2.91104331909701,4.458930899608865,0.0,6.586571374835434
2021-11-29,8.553398324866127,3.326906650396583,5.796610169491525,0.0,6.998232085762648
2021-11-30,7.738788960593163,3.326906650396583,4.458930899608865,0.0,5.763249952981004
2021-12-01,7.738788960593163,4.158633312995729,4.458930899608865,0.0,7.409892796689864
2021-12-02,6.516874914183716,1.6634533251982915,3.5671447196870925,0.0,6.17491066390822
2021-12-03,9.368007689139091,4.990359975594874,4.013037809647979,0.0,5.35158924205379
2021-12-04,7.3314842784566805,3.326906650396583,2.6753585397653192,7.105263157894736,4.939928531126576
2021-12-05,6.516874914183716,3.742769981696156,4.458930899608865,0.0,5.35158924205379
2021-12-06,8.146093642729644,3.742769981696156,4.013037809647979,0.0,4.5282678201993605
2021-12-07,8.146093642729644,3.742769981696156,4.904823989569752,7.105263157894736,6.17491066390822
2021-12-08,7.738788960593163,4.158633312995729,2.2294654498044326,7.105263157894736,5.35158924205379
2021-12-09,5.702265549910751,4.5744966442953015,4.013037809647979,9.473684210526315,4.939928531126576
2021-12-10,6.516874914183716,4.158633312995729,3.5671447196870925,0.0,5.35158924205379
2021-12-11,6.516874914183716,5.406223306894447,2.2294654498044326,0.0,4.939928531126576
2021-12-12,6.924179596320198,3.326906650396583,2.6753585397653192,0.0,5.35158924205379
2021-12-13,6.516874914183716,4.5744966442953015,3.121251629726206,9.473684210526315,4.5282678201993605
2021-12-14,6.924179596320198,4.990359975594874,2.2294654498044326,0.0,5.35158924205379
2021-12-15,5.702265549910751,6.237949969493593,3.5671447196870925,0.0,6.17491066390822
2021-12-16,6.109570232047234,5.82208663819402,4.458930899608865,0.0,6.586571374835434
2021-12-17,6.924179596320198,6.653813300793166,4.904823989569752,0.0,4.939928531126576
2021-12-18,7.738788960593163,5.82208663819402,4.013037809647979,0.0,6.17491066390822
2021-12-19,6.924179596320198,5.82208663819402,1.7835723598435462,0.0,3.293285687417717
2021-12-20,8.146093642729644,4.5744966442953015,4.013037809647979,0.0,4.939928531126576
2021-12-21,9.775312371275573,5.82208663819402,4.013037809647979,7.105263157894736,6.17491066390822
2021-12-22,7.738788960593163,9.148993288590603,1.3376792698826596,0.0,5.763249952981004
2021-12-23,13.848359192640396,9.564856619890175,3.121251629726206,0.0,6.17491066390822
2021-12-24,17.106796649732253,7.901403294691884,3.5671447196870925,7.105263157894736,4.939928531126576
2021-12-25,14.662968556913361,7.901403294691884,2.6753585397653192,0.0,6.586571374835434
2021-12-26,13.033749828367432,7.901403294691884,4.013037809647979,0.0,4.939928531126576
2021-12-27,14.255663874776879,9.980719951189748,3.121251629726206,0.0,6.17491066390822
2021-12-28,12.62644514623095,8.317266625991458,4.904823989569752,9.473684210526315,5.763249952981004
2021-12-29,15.477577921186326,8.73312995729103,3.5671447196870925,7.105263157894736,5.763249952981004
2021-12-30,14.662968556913361,7.901403294691884,4.904823989569752,7.105263157894736,4.939928531126576
2021-12-31,10.589921735548538,6.653813300793166,8.91786179921773,9.473684210526315,4.116607109272146
2022-01-01,10.589921735548538,6.653813300793166,7.5801825293350715,11.842105263157894,3.704946398344932
2022-01-02,10.855862193724748,7.618559014974188,7.668445966361165,1.4633646456020495,4.377175906105864
2022-01-03,14.687342967980543,9.205758809760479,7.831604391177359,1.6724167378309138,5.836234541474487
2022-01-04,15.645213161544492,8.570878891845961,6.5263369926478,2.0905209222886425,6.484705046082762
2022-01-05,15.325923097023175,8.88831885080322,6.5263369926478,0.0,3.890823027649658
2022-01-06,13.729472774416594,8.570878891845961,5.5473864437506295,0.0,6.160469793778624
2022-01-07,12.452312516331329,8.570878891845961,5.5473864437506295,1.6724167378309138,5.511999289170348
2022-01-08,12.452312516331329,7.618559014974188,4.89475274448585,0.0,4.863528784562072
2022-01-09,14.687342967980543,7.935998973931446,6.20002014301541,1.6724167378309138,5.511999289170348
2022-01-10,14.048762838937911,9.840638727674992,7.17897069191258,0.0,4.863528784562072
2022-01-11,10.855862193724748,9.840638727674992,6.85265384228019,1.6724167378309138,4.215058279953796
2022-01-12,12.771602580852646,7.618559014974188,5.5473864437506295,1.6724167378309138,4.215058279953796
2022-01-13,11.49444232276738,6.983679097059673,4.89475274448585,0.0,4.215058279953796
2022-01-14,8.940121806596853,6.348799179145157,4.56843589485346,0.0,3.890823027649658
2022-01-15,13.090892645373962,6.666239138102415,4.24211904522107,0.0,3.890823027649658
2022-01-16,11.813732387288697,5.713919261230641,4.89475274448585,0.0,4.863528784562072
2022-01-17,16.283793290587123,6.348799179145157,5.87370329338302,0.0,5.511999289170348
2022-01-18,15.964503226065807,6.348799179145157,4.89475274448585,1.6724167378309138,4.863528784562072
2022-01-19,13.090892645373962,5.713919261230641,4.89475274448585,0.0,5.511999289170348
2022-01-20,15.645213161544492,6.348799179145157,5.5473864437506295,0.0,4.863528784562072
2022-01-21,15.006633032501858,5.079039343316126,3.9158021955886797,0.0,6.484705046082762
2022-01-22,18.518823742236336,6.031359220187899,5.5473864437506295,0.0,8.105881307603454
2022-01-23,20.434564129364233,6.031359220187899,4.89475274448585,1.2543125533731854,6.808940298386901
2022-01-24,12.771602580852646,0.0,0.0,0.0,8.430116559907592
2022-01-25,11.813732387288697,6.983679097059673,3.9158021955886797,0.0,4.5392935322579335
2022-01-26,10.855862193724748,4.761599384358868,5.22106959411824,1.6724167378309138,4.863528784562072
2022-01-27,13.410182709895277,5.713919261230641,5.5473864437506295,0.0,6.160469793778624
2022-01-28,13.410182709895277,6.348799179145157,7.17897069191258,1.6724167378309138,6.484705046082762
2022-01-29,12.771602580852646,4.761599384358868,6.85265384228019,1.6724167378309138,5.511999289170348
2022-01-30,13.729472774416594,5.713919261230641,6.5263369926478,2.0905209222886425,5.18776403686621
2022-01-31,10.855862193724748,5.079039343316126,6.5263369926478,0.0,4.863528784562072
2022-02-01,14.048762838937911,5.713919261230641,6.20002014301541,1.6724167378309138,6.484705046082762
2022-02-02,13.410182709895277,4.761599384358868,6.20002014301541,0.0,6.160469793778624
2022-02-03,14.368052903459226,6.031359220187899,5.87370329338302,2.0905209222886425,6.160469793778624
2022-02-04,12.771602580852646,4.44415942540161,5.22106959411824,0.0,5.511999289170348
2022-02-05,12.133022451810014,3.4918395485298364,5.22106959411824,0.0,5.511999289170348
2022-02-06,9.259411871118168,4.126719466444352,4.89475274448585,0.0,3.890823027649658
2022-02-07,9.8979920001608,3.1743995895725785,15.33689193272233,2.926729291204099,5.836234541474487
2022-02-08,10.855862193724748,3.1743995895725785,9.46318863933931,1.6724167378309138,5.836234541474487
2022-02-09,12.452312516331329,4.761599384358868,7.50528754154497,1.6724167378309138,5.511999289170348
2022-02-10,10.855862193724748,4.44415942540161,7.831604391177359,2.0905209222886425,6.808940298386901
2022-02-11,12.133022451810014,3.4918395485298364,4.56843589485346,2.0905209222886425,6.160469793778624
2022-02-12,10.855862193724748,2.222079712700805,4.89475274448585,2.926729291204099,5.836234541474487
2022-02-13,11.813732387288697,3.4918395485298364,4.56843589485346,3.3448334756618276,5.511999289170348
2022-02-14,12.133022451810014,3.4918395485298364,4.56843589485346,2.926729291204099,4.863528784562072
2022-02-15,13.410182709895277,3.1743995895725785,4.89475274448585,2.5086251067463707,7.781646055299316
2022-02-16,11.49444232276738,4.44415942540161,3.9158021955886797,2.926729291204099,7.781646055299316
2022-02-17,10.855862193724748,4.126719466444352,3.58948534595629,3.3448334756618276,8.105881307603454
2022-02-18,10.855862193724748,4.126719466444352,4.56843589485346,2.0905209222886425,9.078587064515867
2022-02-19,9.259411871118168,3.1743995895725785,4.24211904522107,1.6724167378309138,12.645174839861387
2022-02-20,7.982251613032903,3.4918395485298364,4.24211904522107,0.0,6.160469793778624
2022-02-21,9.259411871118168,3.1743995895725785,4.89475274448585,1.6724167378309138,6.484705046082762
2022-02-22,10.536572129203433,3.4918395485298364,4.56843589485346,2.0905209222886425,7.133175550691039
2022-02-23,10.536572129203433,3.809279507487094,4.89475274448585,2.5086251067463707,6.484705046082762
2022-02-24,9.578701935639485,3.1743995895725785,6.85265384228019,1.6724167378309138,7.133175550691039
2022-02-25,10.217282064682117,3.809279507487094,5.22106959411824,1.6724167378309138,5.836234541474487
2022-02-26,10.217282064682117,3.4918395485298364,6.20002014301541,0.0,5.18776403686621
2022-02-27,10.217282064682117,3.1743995895725785,10.76845603786887,0.0,3.242352523041381
2022-02-28,9.8979920001608,3.809279507487094,8.157921240809749,0.0,5.18776403686621
2022-03-01,9.259411871118168,2.8569596306153207,5.5473864437506295,0.0,4.5392935322579335
2022-03-02,9.8979920001608,3.1743995895725785,3.9158021955886797,0.0,6.808940298386901
2022-03-03,12.771602580852646,2.8569596306153207,4.89475274448585,0.0,5.511999289170348
2022-03-04,11.175152258246065,3.809279507487094,4.24211904522107,0.0,5.511999289170348
2022-03-05,9.259411871118168,2.8569596306153207,3.58948534595629,0.0,4.5392935322579335
2022-03-06,10.217282064682117,4.761599384358868,4.89475274448585,0.0,4.5392935322579335
2022-03-07,12.771602580852646,3.1743995895725785,4.89475274448585,0.0,4.863528784562072
2022-03-08,10.536572129203433,4.44415942540161,3.2631684963239,0.0,4.5392935322579335
2022-03-09,10.536572129203433,4.761599384358868,4.89475274448585,1.6724167378309138,5.511999289170348
2022-03-10,9.8979920001608,3.1743995895725785,3.58948534595629,2.0905209222886425,4.863528784562072
2022-03-11,10.855862193724748,3.4918395485298364,4.89475274448585,0.0,4.863528784562072
2022-03-12,9.8979920001608,3.809279507487094,3.9158021955886797,1.6724167378309138,4.215058279953796
2022-03-13,7.3436714839902715,4.44415942540161,4.24211904522107,0.0,4.5392935322579335
2022-03-14,10.217282064682117,3.809279507487094,3.9158021955886797,0.0,4.5392935322579335
2022-03-15,11.813732387288697,4.126719466444352,3.2631684963239,2.0905209222886425,4.863528784562072
2022-03-16,8.620831742075536,5.713919261230641,2.61053479705912,0.0,4.5392935322579335
2022-03-17,9.259411871118168,4.44415942540161,1.9579010977943399,0.0,3.890823027649658
2022-03-18,5.74722116138369,4.44415942540161,1.9579010977943399,0.0,3.242352523041381
2022-03-19,7.662961548511587,6.348799179145157,3.58948534595629,0.0,4.215058279953796
2022-03-20,7.982251613032903,5.079039343316126,2.61053479705912,0.0,4.863528784562072
2022-03-21,12.771602580852646,7.301119056016931,3.58948534595629,0.0,4.5392935322579335
2022-03-22,12.133022451810014,5.713919261230641,3.9158021955886797,1.6724167378309138,3.5665877753455195
2022-03-23,13.410182709895277,5.713919261230641,3.58948534595629,0.0,4.863528784562072
2022-03-24,12.133022451810014,5.079039343316126,3.2631684963239,0.0,4.863528784562072
2022-03-25,12.452312516331329,5.3964793022733835,3.9158021955886797,2.0905209222886425,4.863528784562072
2022-03-26,14.687342967980543,7.618559014974188,2.28421794742673,1.6724167378309138,5.511999289170348
2022-03-27,9.8979920001608,5.713919261230641,3.9158021955886797,0.0,4.215058279953796
2022-03-28,14.687342967980543,6.031359220187899,4.24211904522107,0.0,5.18776403686621
2022-03-29,12.452312516331329,6.031359220187899,3.9158021955886797,0.0,5.511999289170348
2022-03-30,11.175152258246065,5.713919261230641,3.2631684963239,0.0,5.511999289170348
2022-03-31,11.49444232276738,6.983679097059673,4.24211904522107,0.0,6.484705046082762
2022-04-01,11.49444232276738,6.983679097059673,3.2631684963239,0.0,5.836234541474487
2022-04-02,14.048762838937911,6.348799179145157,6.20002014301541,0.0,4.215058279953796
2022-04-03,11.175152258246065,7.618559014974188,3.2631684963239,0.0,4.215058279953796
2022-04-04,13.410182709895277,6.983679097059673,2.93685164669151,0.0,4.863528784562072
2022-04-05,14.048762838937911,7.935998973931446,4.24211904522107,0.0,5.18776403686621
2022-04-06,10.855862193724748,6.031359220187899,0.0,0.0,6.484705046082762
